path,module,lines,classes,functions
sentinel-control/services/sentinel-core/tests/test_external_api_read_write_organ_v1.py,tests.test_external_api_read_write_organ_v1,309,0,14
sentinel-control/services/sentinel-core/tests/test_final_gate_determinism.py,tests.test_final_gate_determinism,259,0,6
sentinel-control/services/sentinel-core/tests/test_final_gate_registry.py,tests.test_final_gate_registry,376,3,14
sentinel-control/services/sentinel-core/tests/test_final_gate_terminality.py,tests.test_final_gate_terminality,471,2,14
sentinel-control/services/sentinel-core/tests/test_firewall.py,tests.test_firewall,78,0,4
sentinel-control/services/sentinel-core/tests/test_gate_sequence_integration.py,tests.test_gate_sequence_integration,608,1,27
sentinel-control/services/sentinel-core/tests/test_gate_sequence_runtime_wiring.py,tests.test_gate_sequence_runtime_wiring,471,0,18
sentinel-control/services/sentinel-core/tests/test_governed_mutation_artifact_channel_v3.py,tests.test_governed_mutation_artifact_channel_v3,727,2,28
sentinel-control/services/sentinel-core/tests/test_governed_skill_and_procedure_fabric_v1.py,tests.test_governed_skill_and_procedure_fabric_v1,391,0,16
sentinel-control/services/sentinel-core/tests/test_gtm_pack.py,tests.test_gtm_pack,50,0,3
sentinel-control/services/sentinel-core/tests/test_gtm_quality.py,tests.test_gtm_quality,67,0,5
sentinel-control/services/sentinel-core/tests/test_kill_switch_reactive_property.py,tests.test_kill_switch_reactive_property,386,0,16
sentinel-control/services/sentinel-core/tests/test_learning_layer.py,tests.test_learning_layer,63,0,4
sentinel-control/services/sentinel-core/tests/test_live_desktop_operator_backend_system_monitoring_v1.py,tests.test_live_desktop_operator_backend_system_monitoring_v1,491,1,17
sentinel-control/services/sentinel-core/tests/test_llm_backed_decision_cycle.py,tests.test_llm_backed_decision_cycle,318,3,18
sentinel-control/services/sentinel-core/tests/test_llm_hot_context_slots_v0.py,tests.test_llm_hot_context_slots_v0,395,1,32
sentinel-control/services/sentinel-core/tests/test_llm_live_operator_agentruntime_bridge_v0.py,tests.test_llm_live_operator_agentruntime_bridge_v0,292,4,21
sentinel-control/services/sentinel-core/tests/test_llm_live_operator_cockpit_cli_v0.py,tests.test_llm_live_operator_cockpit_cli_v0,356,2,25
sentinel-control/services/sentinel-core/tests/test_llm_live_operator_cockpit_flow_v0.py,tests.test_llm_live_operator_cockpit_flow_v0,181,1,16
sentinel-control/services/sentinel-core/tests/test_llm_live_operator_conversation_intake_v0.py,tests.test_llm_live_operator_conversation_intake_v0,235,1,18
sentinel-control/services/sentinel-core/tests/test_llm_live_operator_mission_kernel_v0.py,tests.test_llm_live_operator_mission_kernel_v0,317,0,23
sentinel-control/services/sentinel-core/tests/test_llm_live_operator_models_v0.py,tests.test_llm_live_operator_models_v0,197,0,11
sentinel-control/services/sentinel-core/tests/test_llm_live_operator_power_runtime_bridge_v0.py,tests.test_llm_live_operator_power_runtime_bridge_v0,748,0,32
sentinel-control/services/sentinel-core/tests/test_llm_live_operator_product_gauntlet_v0.py,tests.test_llm_live_operator_product_gauntlet_v0,321,1,20
sentinel-control/services/sentinel-core/tests/test_llm_live_operator_replay_v0.py,tests.test_llm_live_operator_replay_v0,103,0,7
sentinel-control/services/sentinel-core/tests/test_llm_memory_replay_and_checkpoints_v0.py,tests.test_llm_memory_replay_and_checkpoints_v0,557,1,45
sentinel-control/services/sentinel-core/tests/test_llm_minimal_epistemic_memory_bridge.py,tests.test_llm_minimal_epistemic_memory_bridge,326,0,28
sentinel-control/services/sentinel-core/tests/test_llm_operator_adapter_v0.py,tests.test_llm_operator_adapter_v0,251,1,15
sentinel-control/services/sentinel-core/tests/test_llm_operator_model_client_v0.py,tests.test_llm_operator_model_client_v0,676,2,31
sentinel-control/services/sentinel-core/tests/test_llm_operator_prompt_frame_v0.py,tests.test_llm_operator_prompt_frame_v0,139,0,7
sentinel-control/services/sentinel-core/tests/test_llm_proposal_artifacts_and_evidence_verifier.py,tests.test_llm_proposal_artifacts_and_evidence_verifier,399,1,21
sentinel-control/services/sentinel-core/tests/test_llm_role_loop_to_memory_bridge_integration.py,tests.test_llm_role_loop_to_memory_bridge_integration,335,1,29
sentinel-control/services/sentinel-core/tests/test_llm_safe_memory_retrieval_v0.py,tests.test_llm_safe_memory_retrieval_v0,423,1,37
sentinel-control/services/sentinel-core/tests/test_llm_strict_single_model_role_loop.py,tests.test_llm_strict_single_model_role_loop,321,1,19
sentinel-control/services/sentinel-core/tests/test_local_model_hardware_and_cost_router_v1.py,tests.test_local_model_hardware_and_cost_router_v1,487,1,21
sentinel-control/services/sentinel-core/tests/test_low_risk_execution_finalgate_receipts.py,tests.test_low_risk_execution_finalgate_receipts,441,0,36
sentinel-control/services/sentinel-core/tests/test_low_risk_local_artifact_executor_l2.py,tests.test_low_risk_local_artifact_executor_l2,434,0,36
sentinel-control/services/sentinel-core/tests/test_memory_not_authority_bias.py,tests.test_memory_not_authority_bias,643,0,13
sentinel-control/services/sentinel-core/tests/test_memory_not_authority_property.py,tests.test_memory_not_authority_property,502,0,11
sentinel-control/services/sentinel-core/tests/test_mission_authority_and_credential_vault_foundation.py,tests.test_mission_authority_and_credential_vault_foundation,457,0,34
sentinel-control/services/sentinel-core/tests/test_mission_kernel.py,tests.test_mission_kernel,618,0,37
sentinel-control/services/sentinel-core/tests/test_mission_reviewer.py,tests.test_mission_reviewer,93,0,6
sentinel-control/services/sentinel-core/tests/test_mission_runner_browser_operator_route_rejected.py,tests.test_mission_runner_browser_operator_route_rejected,278,4,17
sentinel-control/services/sentinel-core/tests/test_mission_success.py,tests.test_mission_success,62,0,4
sentinel-control/services/sentinel-core/tests/test_mission_worker_fleet_authority_inheritance_v1.py,tests.test_mission_worker_fleet_authority_inheritance_v1,722,0,37
sentinel-control/services/sentinel-core/tests/test_model_amplification_execution_harness_v1.py,tests.test_model_amplification_execution_harness_v1,331,0,11
sentinel-control/services/sentinel-core/tests/test_model_provider_catalog.py,tests.test_model_provider_catalog,302,0,16
sentinel-control/services/sentinel-core/tests/test_models.py,tests.test_models,68,0,3
sentinel-control/services/sentinel-core/tests/test_motor_neuron_to_organ_dispatch_lock.py,tests.test_motor_neuron_to_organ_dispatch_lock,138,0,7
sentinel-control/services/sentinel-core/tests/test_mutation_artifact_transport_v2_micro_certification.py,tests.test_mutation_artifact_transport_v2_micro_certification,275,1,13
sentinel-control/services/sentinel-core/tests/test_observability_telemetry_and_product_power_metrics_v1.py,tests.test_observability_telemetry_and_product_power_metrics_v1,274,1,13
sentinel-control/services/sentinel-core/tests/test_openai_compatible_provider_base.py,tests.test_openai_compatible_provider_base,518,2,30
sentinel-control/services/sentinel-core/tests/test_operator_deterministic_test_mode_v0.py,tests.test_operator_deterministic_test_mode_v0,54,0,6
sentinel-control/services/sentinel-core/tests/test_organ_execution_agentruntime_opt_in.py,tests.test_organ_execution_agentruntime_opt_in,554,0,39
sentinel-control/services/sentinel-core/tests/test_organ_proposal_bridge.py,tests.test_organ_proposal_bridge,393,0,31
sentinel-control/services/sentinel-core/tests/test_organ_safety_scanner_consolidation.py,tests.test_organ_safety_scanner_consolidation,201,0,16
sentinel-control/services/sentinel-core/tests/test_p6_agent_lab_organ_harvest.py,tests.test_p6_agent_lab_organ_harvest,156,0,10
sentinel-control/services/sentinel-core/tests/test_p6_agentlab_implementation_alignment.py,tests.test_p6_agentlab_implementation_alignment,189,0,11
sentinel-control/services/sentinel-core/tests/test_p6_browser_controlled_navigation_l6.py,tests.test_p6_browser_controlled_navigation_l6,383,0,38
sentinel-control/services/sentinel-core/tests/test_p6_browser_organ_contract.py,tests.test_p6_browser_organ_contract,218,0,13
sentinel-control/services/sentinel-core/tests/test_p6_capital_operator_sandbox.py,tests.test_p6_capital_operator_sandbox,181,0,12
sentinel-control/services/sentinel-core/tests/test_p6_capital_stack_hardening.py,tests.test_p6_capital_stack_hardening,214,0,14
sentinel-control/services/sentinel-core/tests/test_p6_channel_organ.py,tests.test_p6_channel_organ,229,0,14
sentinel-control/services/sentinel-core/tests/test_p6_context_token_model_economy_frontier.py,tests.test_p6_context_token_model_economy_frontier,226,0,11
sentinel-control/services/sentinel-core/tests/test_p6_credential_vault_policy.py,tests.test_p6_credential_vault_policy,267,0,15
sentinel-control/services/sentinel-core/tests/test_p6_desktop_agentlab_harvest.py,tests.test_p6_desktop_agentlab_harvest,181,0,10
sentinel-control/services/sentinel-core/tests/test_p6_desktop_sidecar_organ.py,tests.test_p6_desktop_sidecar_organ,257,0,17
sentinel-control/services/sentinel-core/tests/test_p6_desktop_workspace_l6.py,tests.test_p6_desktop_workspace_l6,228,0,11
sentinel-control/services/sentinel-core/tests/test_p6_existing_organs_capability_frontier.py,tests.test_p6_existing_organs_capability_frontier,148,0,8
sentinel-control/services/sentinel-core/tests/test_p6_existing_organs_real_world_gauntlet.py,tests.test_p6_existing_organs_real_world_gauntlet,155,0,6
sentinel-control/services/sentinel-core/tests/test_p6_existing_organs_reality_activation.py,tests.test_p6_existing_organs_reality_activation,186,0,8
sentinel-control/services/sentinel-core/tests/test_p6_existing_organs_runtime_promotion_plan.py,tests.test_p6_existing_organs_runtime_promotion_plan,122,0,5
sentinel-control/services/sentinel-core/tests/test_p6_external_api_organ.py,tests.test_p6_external_api_organ,229,0,14
sentinel-control/services/sentinel-core/tests/test_p6_external_organ_foundry.py,tests.test_p6_external_organ_foundry,457,0,24
sentinel-control/services/sentinel-core/tests/test_p6_spend_runtime_limited.py,tests.test_p6_spend_runtime_limited,247,0,12
sentinel-control/services/sentinel-core/tests/test_p6_subquadratic_agent_context_engine.py,tests.test_p6_subquadratic_agent_context_engine,392,0,20
sentinel-control/services/sentinel-core/tests/test_p6_trading_special_authority.py,tests.test_p6_trading_special_authority,236,0,12
sentinel-control/services/sentinel-core/tests/test_p6_tradingagents_harvest.py,tests.test_p6_tradingagents_harvest,151,0,7
sentinel-control/services/sentinel-core/tests/test_payment_spend_trading_special_authority_v1.py,tests.test_payment_spend_trading_special_authority_v1,564,0,24
sentinel-control/services/sentinel-core/tests/test_permissioned_desktop_sidecar_visual_grounding_v1.py,tests.test_permissioned_desktop_sidecar_visual_grounding_v1,659,1,23
sentinel-control/services/sentinel-core/tests/test_persistent_semantic_memory_gauntlet_v1.py,tests.test_persistent_semantic_memory_gauntlet_v1,583,0,34
sentinel-control/services/sentinel-core/tests/test_persistent_semantic_memory_integrations_v1.py,tests.test_persistent_semantic_memory_integrations_v1,443,3,22
sentinel-control/services/sentinel-core/tests/test_persistent_semantic_memory_v1.py,tests.test_persistent_semantic_memory_v1,364,0,20
sentinel-control/services/sentinel-core/tests/test_power_fabric_orchestration_demo.py,tests.test_power_fabric_orchestration_demo,43,0,2
sentinel-control/services/sentinel-core/tests/test_production_mission_daemon_and_scheduler_v1.py,tests.test_production_mission_daemon_and_scheduler_v1,322,0,15
sentinel-control/services/sentinel-core/tests/test_real_channel_adapters_v1.py,tests.test_real_channel_adapters_v1,502,0,17
sentinel-control/services/sentinel-core/tests/test_real_model_agent_certification_v0.py,tests.test_real_model_agent_certification_v0,815,2,33
sentinel-control/services/sentinel-core/tests/test_real_model_behavioral_predictive_harness_audit.py,tests.test_real_model_behavioral_predictive_harness_audit,1278,6,49
sentinel-control/services/sentinel-core/tests/test_real_model_execution_backend.py,tests.test_real_model_execution_backend,909,2,41
sentinel-control/services/sentinel-core/tests/test_real_model_execution_groq.py,tests.test_real_model_execution_groq,203,2,17
sentinel-control/services/sentinel-core/tests/test_real_model_execution_nvidia.py,tests.test_real_model_execution_nvidia,236,2,17
sentinel-control/services/sentinel-core/tests/test_real_model_execution_openrouter.py,tests.test_real_model_execution_openrouter,362,3,26
sentinel-control/services/sentinel-core/tests/test_real_model_read_only_operator_production_spine_v1.py,tests.test_real_model_read_only_operator_production_spine_v1,1520,14,75
sentinel-control/services/sentinel-core/tests/test_real_world_power_convergence_wave1.py,tests.test_real_world_power_convergence_wave1,673,0,9
sentinel-control/services/sentinel-core/tests/test_realtime_voice_ambient_operator_v1.py,tests.test_realtime_voice_ambient_operator_v1,407,1,16
sentinel-control/services/sentinel-core/tests/test_research_agent.py,tests.test_research_agent,45,0,3
sentinel-control/services/sentinel-core/tests/test_research_enrichment.py,tests.test_research_enrichment,92,0,9
sentinel-control/services/sentinel-core/tests/test_reversible_workspace_action_executor_l3.py,tests.test_reversible_workspace_action_executor_l3,595,0,52
sentinel-control/services/sentinel-core/tests/test_runtime_model_execution_wiring.py,tests.test_runtime_model_execution_wiring,469,1,15
sentinel-control/services/sentinel-core/tests/test_sandbox_shell_code_organ_v1.py,tests.test_sandbox_shell_code_organ_v1,288,0,12
sentinel-control/services/sentinel-core/tests/test_sanitization_property.py,tests.test_sanitization_property,793,0,33
sentinel-control/services/sentinel-core/tests/test_self_exploration_read_only_v1.py,tests.test_self_exploration_read_only_v1,583,3,34
sentinel-control/services/sentinel-core/tests/test_self_improvement.py,tests.test_self_improvement,206,0,14
sentinel-control/services/sentinel-core/tests/test_sentinel_power_lab_runtime_v0.py,tests.test_sentinel_power_lab_runtime_v0,167,0,9
sentinel-control/services/sentinel-core/tests/test_sentinel_power_runtime_v0.py,tests.test_sentinel_power_runtime_v0,500,0,16
sentinel-control/services/sentinel-core/tests/test_shared_events_layering.py,tests.test_shared_events_layering,220,0,5
sentinel-control/services/sentinel-core/tests/test_toctou_binding_property.py,tests.test_toctou_binding_property,353,0,9
sentinel-control/services/sentinel-core/tests/test_trace_hash_property.py,tests.test_trace_hash_property,252,0,8
sentinel-control/services/sentinel-core/tests/test_trace_ledger.py,tests.test_trace_ledger,77,0,1
